_id,url,broker_display_name,broker,category,category_url,title,description,longitude,latitude,price,currency,price_per,bedrooms,bathrooms,furnished,scraped_ts,details,number_of_photos,date,published_at,verified
6540bef2265cf4357a1e071e,https://sa.aqar.fm/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D8%AC%D9%85%D8%B9%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D9%84%D9%8A-%D8%A8%D9%86-%D8%A7%D8%A8%D9%8A-%D8%B7%D8%A7%D9%84%D8%A8-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9-%D8%A7%D9%84%D9%85%D8%AC%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D9%85%D8%AC%D9%85%D8%B9%D8%A9-5556278,عثمانعبدالله,عثمانعبدالله,استراحةللإيجار,https://sa.aqar.fm/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D8%AC%D9%85%D8%B9%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9/,استراحةللإيجارفيشارععليبنابيطالب،حيالروضة،المجمعة،المجمعة,['للإيجاراستراحةعزابغرفتينوحمامومطبخوحوش\n\n✅مكيفاتراكبةدولابمطبخراكب\n\n✅موكيتجديدراكبلواحدةمنالغرف\n\nالمجمعةحرمةحيالروضةقريبمنالكليةالجوية\nمخطط١٣٠٨\n\nألفريالسدادشهريبعقدسنوي\n\nأو١٠الافدفعتين\n\nلايوجدعقدأقلمنسنة\n\nواتسبفقطمشكوراًلايوجداتصال\n\n\nرقمرخصةفالللوساطةوالتسويق:1100225491'],45.351254,25.945055,"10,000",ريال,,2,1,,2023-10-31,200m²,11,2023-10-31,2023/09/27,true
6540bef6265cf4357a1e0720,https://sa.aqar.fm/%D9%85%D8%B2%D8%B1%D8%B9%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A8%D8%B1%D9%8A%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D9%82%D8%A9/%D8%B9%D9%8A%D9%88%D9%86-%D8%A7%D9%84%D8%AC%D9%88%D8%A7%D8%A1-%D8%B9%D9%8A%D9%88%D9%86-%D8%A7%D9%84%D8%AC%D9%88%D8%A7%D8%A1-5562131,عبدالمجيدعبدالعزيز,عبدالمجيدعبدالعزيز,مزرعةللبيع,https://sa.aqar.fm/%D9%85%D8%B2%D8%B1%D8%B9%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A8%D8%B1%D9%8A%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D9%82%D8%A9/,مزرعةللبيعفيعيونالجواء،عيونالجواء,['✅✅✅\n\nماشاللهتباركالله***ولاحولولاقوهالابالله\n\n*مزرعهالجاراللهللبيع*\n\n*مساحةالاجماليه200الف\n*ماءحلوبيربعمق350م\n*عددالنخيل1200نخله-مؤجره\n*عددشجرالرمان3000مثمر-مؤجر\n*عددشجرالتين200مثمر\n*عددبيوتمحميه42مكيف-مؤجر\n*صكوكعدد4زرعيهكل50الفبصكالكترونيمعتمد\nيوجدادواتزراعيهومعدات*\n*يوجدسكنللعمالوبيتللمالكيحتاجاعادهترميمه\n\n\n✅✅✅✅✅✅✅✅\n\nالسووووم:مليونينو600الف\nالحدددد:ثلاثهمليووونصافي\n\n✅✅✅✅✅✅✅✅\n\nللتواصل\n0500084500\n\n\nرقمرخصةفالللوساطةوالتسويق:1100238062'],43.575489,26.419575,"3,000,000",ريال,,,,,2023-10-31,200000m²,31,2023-10-31,2023/10/03,true
6540befa265cf4357a1e0722,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D9%81%D8%A7/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%B1%D9%81%D8%AC%D9%87-%D8%A8%D9%86-%D8%A7%D8%B3%D8%B9%D8%AF-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D9%81%D8%A7-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5579773,مؤسسةالجوهرةالرائدهللتطويرالعقاري,مؤسسةالجوهرةالرائدهللتطويرالعقاري,شققللبيع,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D9%81%D8%A7/,شقةللبيعفيشارععرفجهبناسعد،حيالصفا،جدة،جدة,['يسرناأننضعبينأيديكم\n\nمشروعناالجديدنماذجالشقق3غرفو4غرف\nجده-حيالصفاشارعالشربتلي\nمخططمكتملالخدمات\n\n*موقعمميز*✨\n📍بالقربمنشارعامالقرى.\n📍بالقربخطالحرمين\n📍باالقربمنجميعالخدمات\n📍بالقربمنالشارعالتجاري\n\n📍10دقائقعنمطارالملكعبدالعزيز✈️\n--------------------\n\n*4**غرفاماميه*\nمدخلينصالهمعيشهمطبخ\n3دوراتمياه\nخزانمستقلعلويسفلي\nعدادكهرباءخاصموقفخاص\nغازمركزي\nدخولذكي*المساحه131متر*\nالسعر*449*الففقط\n___________________\n*3غرفاماميه*\nمدخلينصالهمعيشه\nمطبخ3دوراتمياه\nخزانمستقلعلويسفلي\nعدادكهرباءخاصموقفخاص\nغازمركزيدخولذكي\nالمساحه*111مترالسعر349**الففقط*\n--------------------\n*ملاحق6غرف*\nالمواصفات6غرف4حمامغرفهشغالهغرفهسواقمدخلينموقفخاصخزانعلويوسفليمستقلمساحهالإجمالي245متر210مباني.32مترالسطح\n*السعر680الف*\n🔴ضماناتتصلإلى25سنه🔴\n\n(🏣اغتنمالعرضالعرضلفترهمحدودهفقطوفقاللهالجميع🏚️)\n---------------------------\nواجهةمودرنجميلة🏢🏬\nالمشروعفيالمرحلهالأولى.\nالاستلامخلال12شهربإذناللهتعالى:\nونسألمناللهالتوفيقللجميع⚘️\n\nللتواصلوالاستفسار0543802830'],39.209936,21.586394,"349,000",ريال,,3,3,0,2023-10-31,111m²,6,2023-10-31,2023/10/20,true
6540befe265cf4357a1e0724,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5551425,محمدعبدالله,محمدعبدالله,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF/,فيلاللبيعفيشارعالداخلة،حيالورود،الرياض،منطقةالرياض,['المساحة\n400مترلكلفيلا\nمجلس\nمقلط\nصالة\nمطبخ\n4غرفنوم\nملحقخارجي\nغرفةسائق\nحوش\xa0\nمدخل\xa0سيارة\n\nالرقمالمجاني(920022709)'],46.67223,24.726586,"4,500,000",ريال,,4,5,0,2023-10-31,400m²,27,2023-10-31,2023/09/21,true
6540bf03265cf4357a1e0726,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%81%D8%B1%D9%88%D8%B3%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%BA%D8%A7%D9%84%D8%A8-%D8%B2%D9%8A%D8%AF-%D8%AD%D9%8A-%D8%A7%D9%84%D9%81%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5492037,شركةإسكانسلمانالعقارية(شركةشخصواحد),شركةإسكانسلمانالعقارية(شركةشخصواحد),فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%81%D8%B1%D9%88%D8%B3%D9%8A%D8%A9/,فيلاللبيعفيشارعغالبزيد،حيالفروسية،جدة،جدة,['فيلاشبهمتصلةدورينوملحق،درجداخلي-جدةحيالفروسية\n\nمكونةمن\nالدورالأرضي:\n2مجلس-صالة-2دوراتمياه-مقلط-مطبخ\n\nالدورالأول:\nصالة-دورةمياه-2غرف-غرفةماستر\n\nالملحقالعلوييتكونمن:\nصالة-دورةمياه-2غرف\n\n\nكمايتوفر\nحوش-سطح-غرفةغسيل-غرفةخادمة-غرفةسائق-مدخلسيارة-غرفةتخزين-حديقة-قريبمنالخدمات-تأسيسمصعد\n\nالضمانات\nيوجدضماناتمنالمالك\n\n\nرقمالإعلان:1952\nرقمالرخصة:1200019203\nرقمرخصةالاعلان:7200011068\nرقمالتواصل:0538403003\n\n\nرقمرخصةفالللوساطةوالتسويق:1200019203'],39.206239,21.835957,"1,000,000",ريال,,5,5,0,2023-10-31,200m²,12,2023-10-31,2023/08/06,true
6540bf06265cf4357a1e0728,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%81%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B9%D8%A8%D8%A7%D8%B3-%D8%A8%D9%86-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%B7%D9%84%D8%A8-%D8%AD%D9%8A-%D9%85%D8%B4%D8%B1%D9%81%D8%A9-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5547067,PROAQAR/احترافالعقارية,PROAQAR/احترافالعقارية,شققللبيع,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%81%D9%8A%D8%A9/,شقةللبيعفيشارعالعباسبنعبدالمطلب،حيمشرفة،جدة،جدة,['شقةفاخرةللبيعبحيالشرفية\nمساحةالشقة210م\nمكونةمن\n5غرف\nصالة\n3دوراتمياه\nمطبخ\nغرفةسائق\n\nتشطيباتسوبرلوكس\nخزانمستقلعلويسعة3طنوخزانسفليسعة30طن\nوالموقعبالقربمنجميعالخدمات\nالسعر730.000\n\n\nاحترافالعقارية-وسيطعقاري\nرقمرخصةالاعلان(7200035845)\nرخصةفال(1200008829)'],39.190483,21.529556,"730,000",ريال,,5,2,,2023-10-31,210m²,13,2023-10-31,2023/09/18,true
6540bf0d265cf4357a1e072a,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D9%85%D8%B1%D8%A7/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AE%D9%81%D8%AC%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D9%85%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-5565778,مؤسسةمدادالشرقيةالعقارية,مؤسسةمدادالشرقيةالعقارية,شققللبيع,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D9%85%D8%B1%D8%A7/,شقةللبيعفيشارعالخفجي،حيالحمراء،الخبر،الخبر,"['🌟نتعاملمعجميعالبنوكوالشركات\n🌟نوفرالدفعهالأولىبدونفوائد\n🌟سدادجميعالالتزاماتاوالرسومانوجدت\nمشروعمدادالسكنيمنتجاتسكنيةذاتجودةعالية✅\nبتصاميمعصريةحديثةتواكبطموحاتك,\nموقعالمشروع(الخبر،حيالشبيليحي\u200fالحمرا)\nمقابلمسجد🕌وقريبمنحديقة🌷وجميعالخدمات\u200fمتوفرة\nالمساحة200متر\nعرضالشارع20متر\nالواجهةشرقية\nعمرالعقارسنة\nشارعسكني\nالدورالأول\n\n\nرقمرخصةفالللوساطةوالتسويق:1200018893']",50.209034,26.225548,"690,000",ريال,,5,3,,2023-10-31,200m²,18,2023-10-31,2023/10/07,true
6540bf11265cf4357a1e072c,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D9%85%D8%B1%D9%8A%D8%AE/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A7%D9%84%D8%B3%D9%91%D8%A8%D9%91%D8%A7%D9%83-%D8%AD%D9%8A-%D9%85%D8%B1%D9%8A%D8%AE-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5528280,عبدالمجيداحمد,عبدالمجيداحمد,شققللبيع,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D9%85%D8%B1%D9%8A%D8%AE/,شقةللبيعفيشارععبدالعزيزالسّبّاك،حيمريخ،جدة،جدة,['شقة5غرفللبيعمنالمالكمباشرةللتمليكإفراغفوريتقبلالبنوكوشركاتالتمويلالعقاري\n\n✅الشقة5غرف+3حمامات+صالة+مطبخ+غرفةسائق\n\n✅️المميزاتوالضمانات\n\nيوجدخزانعلويوارضيمستقل\nيوجدعدادكهرباءمستقل\nيوجدموقفسيارةمستقلومضلل\nيوجدجميعالضمانات\nللكهرباءوالسباكةوالهيكلالخرسني\n________________\n✅️المساحة/152م\n\n✅️بسعر/530الفإفراغفوريتقبلالبنك\n___________\n\n📍📍الموقع/جدةحيالتيسير\n\nلتفاصيلأكثريرجاالتواصلعلى\n\nرقمالجواللقلةدخوليالموقع📞📞/0530089755'],39.290546,21.54924,"530,000",ريال,,5,5,,2023-10-31,152m²,17,2023-10-31,2023/09/04,true
6540bf15265cf4357a1e072e,https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B1%D9%82%D9%85-355-%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5558715,مكتبتاجالعاصمهللعقارات,مكتبتاجالعاصمهللعقارات,أراضيللبيع,https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7/,أرضللبيعفيشارعرقم355،حيالملقا،الرياض،منطقةالرياض,['للبيعقطعهبالملقاشماليهشارع20\nمساحه840م\nاطوالها28*30\nسوم٧٠٠٠\nالبيعقريب'],46.60352,24.810318,"5,880,000",ريال,,,,,2023-10-31,840m²,3,2023-10-31,2023/09/29,
6540bf19265cf4357a1e0730,https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5534913,بدرزيد,بدرزيد,أراضيللبيع,https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6/,أرضللبيعفيحيعريض،الرياض،منطقةالرياض,['\n\n\nرقمرخصةفالللوساطةوالتسويق:1100003505'],46.786514,24.446024,"170,000",ريال,,,,,2023-10-31,216m²,3,2023-10-31,2023/09/09,true
6540bf1d265cf4357a1e0732,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%82/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%82-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-5558866,يوسفبنعبدالله,يوسفبنعبدالله,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%82/,فيلاللبيعفيحيالعقيق،الخبر،الخبر,"['🛑أعلآنرقم(8009)🛑\n\n🛑*الخبر(العقيق).🛑\n\n🔹*شارع15,16🔹\n\n♦️*فللللبيع*♦️\n\n**/المساحات//*\n300\n467\n623\n404\n366\n🏠*منفصل*🏠\n\n♦️*حوش+كراج*♦️\n🔹*مصعدمؤسس*🔹\n*الدورالارضي*\n\n•مجلس\n•غرفةطعام\n•صالةواسعة\n•حديقةخلفية\n•مستودع\n•غرفةغسيل\n•دورتينمياه\n•مطبخداخلي\n**الدورالثاني**\n•غرفتينماستربدوراتمياة\n•عدد٢غرفةملابس\n•غرفتيننوممشتركهبدورةمياةمشتركة\n**الملحق**\n•جلسةخارجيةمظلله\n•صالة\n•دورةمياة\n•جلسةخارجيةثانوية\n•\n\n\nرقمرخصةفالللوساطةوالتسويق:1100248476']",50.14325,26.101036,"1,400,000",ريال,,7,5,,2023-10-31,300m²,3,2023-10-31,2023/09/30,true
6540bf21265cf4357a1e0734,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B9%D9%8A%D9%8A%D9%86%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5573364,محماسمبارك,محماسمبارك,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86%D9%8A%D8%A9/,فيلاللبيعفيشارعالعيينة،حيالسليمانية،الرياض،منطقةالرياض,['للبيعفيلاحيالسليمانيةمستخدمةعمرها25سنةمرممةقبل5سنوات\nالفيلانظيفةجدآتسكن\n\nالمساحة505متر\nراسبلك\nشارع10مترشمالي\nشارع15مترغربي\nشارع10مترشرقي\n\nالمواصفات\nمدخلسيارة-كراج\nثلاثادوار\nقبومجهزبوفيهبالاضافةالىمستودع\nوصالة\nخمسغرفنوم\nغرفةخادمة\nغرفةسايق\nمجلسرجال\nملحقخارجي\nمطبخين\n7دوراتمياه\n\n\nالسوم3مليون\n\nالعرضمباشرلدينا\n\n\nرقمرخصةفالللوساطةوالتسويق:1100148100'],46.697486,24.699741,"3,000,000",ريال,,5,5,0,2023-10-31,505m²,14,2023-10-31,2023/10/14,true
6540bf25265cf4357a1e0736,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%A7%D8%AC/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B2%D8%AE%D8%B1%D9%81-%D8%AD%D9%8A-%D8%A7%D9%84%D8%A3%D9%85%D9%88%D8%A7%D8%AC-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-5545620,مكتبناقدجودةالعقاري,مكتبناقدجودةالعقاري,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%A7%D8%AC/,فيلاللبيعفيشارعالزخرف،حيالأمواج،الخبر،الخبر,['ثمرةسنتينمنالأعمالنسعدبتقديمهالكم🏡.\n\nأيقونةالمشاريعفيعزيزيةالخبر🤩.\n\nبعدد9فللمتوسطمساحات330مواجهاتشرقية5غرفنوم.\n\nتوزيعمثاليللفراغات-قطعصحيهمنسارا-واجهاتبعنصرالالمنيوم-رخامنخبأول-خزانأرضي6000علوي2500لتر.\n\nضماناتشاملةموثقهمنالغرفهالتجاريه.\n\nتغطيةواضحةلكاملالمشروعللمهتمين🎥\n\nالمسوقالناقدمخرناكرممطوريمدينةالخبر\U0001fae1\n\n\nرقمرخصةفالللوساطةوالتسويق:1100003888'],50.151588,26.130659,"1,280,000",ريال,,5,5,0,2023-10-31,283m²,8,2023-10-31,2023/09/17,true
6540bf28265cf4357a1e0738,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D9%82%D8%B1%D8%B7%D8%A8%D8%A9/%D8%AD%D9%8A-%D9%82%D8%B1%D8%B7%D8%A8%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5539011,مكتبعليصالحالجردانللعقارات,مكتبعليصالحالجردانللعقارات,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D9%82%D8%B1%D8%B7%D8%A8%D8%A9/,فيلاللبيعفيحيقرطبة،الرياض،منطقةالرياض,['للبيعفيلاحيقرطبه(مخططربيعقرطبه)شمالاسواقالتميمي\nواجههشماليهشارع20\nتتكونفلهدرجداخليومجالسوغرفنوموملاحقومواقفسيارات\nوعددشقتينكلشقه3غرفوصاله\nيوجدفيالفلهعدد5اجنحه\nمكيفاتراكبهومطابخ\nواجهاتحجرورخامشبابيكشترات\nيوجدعوازلحراريه\nالعمر5سنوات\nيوجدتاسيسمصعد\nمكتبالجردانللعقارات\n0540012226\n\n\nرقمرخصةفالللوساطةوالتسويق:1200010959'],46.73827,24.812925,"5,000,000",ريال,,6,5,,2023-10-31,665m²,3,2023-10-31,2023/09/12,true
